id;name;description;price;original_price;category;collection;stock;status;images;rating;reviews_count;variations;created_at;updated_at;specifications;cost_price
80c8a24b-8d5b-45cc-846e-2501f2cbfd56;Mama Home 4 Slice Grill Machine;This powerful 4-slice grill machine allows you grill more at once, it is perfect for sandwiches, meat, and snacks. Heats evenly for quick, tasty results and is easy to use and clean.;35000;;Appliances;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770897460984-hwgsyuv0ui9.jpeg""]";0;0;;2026-02-12 11:57:52.063875+00;2026-04-07 16:36:48.635869+00;;21781.03
20f52571-12c6-4ae8-8f65-16d2b79fab5c;Coffee Pot 1L;A 1l tea jug designed to keep beverages hot or cold for extended periods.;30000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773740433339-sxfxswcu0ej.jpeg""]";0;0;;2026-03-17 09:40:41.508685+00;2026-03-17 09:40:41.823693+00;;15547.94
28632687-43a6-4e4e-80ae-0aeea348aaf4;3 Set Serving dish with hangers;Elegant 3-piece serving dish set, complete with hangers for a classy display. It adds a touch of luxury to your dining space. Available in gold and silver finishes to suit your décor.;80000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770897736297-m78j14klke.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773838430931-xftg6gb626q.jpeg""]";0;0;;2026-02-12 12:02:22.830694+00;2026-04-07 15:54:45.982393+00;;55000
da96e95b-35d7-4579-a100-e46ba9891e03;10L Manual kenwood airfryer;A manual airfryer of 10l capacity;75000;;Appliances;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776779255747-no8wd62xpzc.jpeg""]";0;0;;2026-04-21 13:47:40.140691+00;2026-04-28 10:48:22.737661+00;;51063.13
ee9b920b-b17d-44b9-bed3-784f19419dfa;Speedy Chopper;Chop, dice, and mince in seconds. This handy kitchen tool makes food prep fast and effortless, perfect for vegetables, fruits, and herbs.;10000;;Utensils;General;5;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775663710057-degym8k2x9g.jpeg""]";0;0;;2026-02-12 14:57:26.841347+00;2026-05-11 11:38:16.884931+00;;5500
2fcd98e6-b752-423d-8521-39809a598c14;Plain Forever gold Food warmer;Elevate your dining experience with this elegant 3-in-1 food warmer. Designed in a classy finish with luxurious gold accents, it keeps meals warm while adding a premium look to your table.;150000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770911771319-d9ui250xcya.jpeg""]";0;0;;2026-02-12 15:56:26.926108+00;2026-04-09 13:48:28.345312+00;;115000
8c66ec1f-0792-49fb-91cd-03d74e92c623;Silicone Spoon & Knife Set;Durable, heat-resistant cooking spoons perfect for everyday cooking and serving. Recommended for non-stick cookware, easy to clean, and designed for comfort and convenience.;30000;;Utensils;General;12;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770909373887-crx7cllle6l.jpeg""]";0;0;;2026-02-12 15:16:19.303918+00;2026-05-19 15:45:14.182529+00;;18021.50
a0ac3569-55e8-48a6-bd51-d84c4cad53fe;Tumbik Korkmaz Stainless Pots;9-piece stainless steel cookware designed for durability and elegant cooking. It is rust-resistant, and perfect for preparing a wide range of meals;115000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770912439659-zom9rh61pn.jpeg""]";0;0;;2026-02-12 16:07:04.547796+00;2026-04-07 16:16:12.970623+00;;110000
a41fd92b-20fb-4a08-916a-4e5c6be45985;15L Kenwood Airfryer ;Kenwood airfryer with 15l capacity for frying.;80000;;Appliances;General;4;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776789158007-1wa5jg12rexh.jpeg""]";0;0;;2026-04-21 14:47:32.658215+00;2026-05-09 10:02:08.082787+00;;54126.92
ce6ac8de-b94f-49df-96d3-d03c299afccc;Granite Frypan 26cm;Granite Frypan 26cm;15000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776934831495-7m7pb778x78.jpeg""]";0;0;;2026-04-23 09:00:50.213425+00;2026-04-23 09:02:55.082596+00;;10643.81
beb31d24-a69d-431b-af9a-6337b9be3842;Masa Pan;7-Hole Masa Pan is perfect for making delicious masa, pancakes, crepes, bean balls and more. Designed with 7 holes for even and consistent cooking. Works on all types of cookers, including gas stoves and other heat sources. Durable and easy to use.;17000;;Cookware;General;6;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770912157964-qhu4vrnan8.jpeg""]";0;0;;2026-02-12 16:04:36.127562+00;2026-04-28 10:48:22.737661+00;;12413.31
04b542f5-f1c5-4421-877a-5ce1ee46cb35;Kitchen & Fruit Baskets;Neat and stylish multipurpose baskets. Perfect for storing fruits, vegetables, and kitchen essentials while allowing proper airflow to keep items fresh. Practical, durable, and great for everyday use.;10000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770912597000-786mbyjnui.jpeg""]";0;0;;2026-02-12 16:10:02.602505+00;2026-05-21 13:01:55.026739+00;;7263.34
a7031f52-59a2-4c34-942f-c1f0163ff8ba; Rado Food Warmer Set;Complete Rado Warmer serving set. This set includes 3 food warmers, 1 jug, 1 serving tray, and 4 cups, making it perfect for keeping meals warm while serving drinks in style.;60000;;Storage;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770910708800-htr7ajv6ccu.jpeg""]";0;0;;2026-02-12 15:38:33.16408+00;2026-04-09 13:56:24.11851+00;;35000
08e94386-84fa-4f6a-9c13-9a65dd985187;Jaypee kingston Food Warmers;3 in 1 Jaypee Food Warmer KeepS your meals hot and fresh for longer. It is perfect for serving different dishes at once, making it ideal for family meals, parties, and gatherings. Stylish, practical, and a must-have for every kitchen;90000;;Storage;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770912973368-3jlj8rcqm5t.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773740762601-p12qc6zyqn.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773740771401-i0yolqrmz7.jpeg""]";0;0;;2026-02-12 16:16:18.039512+00;2026-03-17 09:46:16.01394+00;;57009.1
4d2f0414-f7e1-4bef-bac9-0dcca3542219;Samira Pot Set;A 3 Set antique, beautifully designed pot set that combines style and functionality. Suitable for both cooking and serving, it adds a classic, elegant touch to your kitchen and dining table;110000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770909751858-83ekrxrbv04.jpeg""]";0;0;;2026-02-12 15:22:36.732999+00;2026-04-09 15:31:39.778682+00;;78000
a0f97c38-2694-40a0-b04b-01b85f6c2070;Silicone Brushes;Heat-resistant, flexible, and perfect for cooking and baking. Ideal for oiling pans, glazing pastries, and spreading sauces without shedding bristles. Easy to clean, durable, and a must-have kitchen tool.;4000;;Utensils;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770910022054-zq0sty4cenq.jpeg""]";0;0;;2026-02-12 15:27:12.863585+00;2026-04-08 13:20:06.139544+00;;2000
64320456-bcaa-4276-b9ef-b8c63c032351;RAF Slow Juicer (250W, 400ml);This 250W slow juicer gently extracts juice from fruits and vegetables, preserving nutrients and flavor. Compact, efficient, and perfect for healthy daily drinks.;90000;;Appliances;General;6;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776788740166-h85mz6p4u19.jpeg""]";0;0;;2026-01-28 10:02:55.093519+00;2026-05-21 14:11:25.95436+00;;66382.07
56705001-e14f-46c0-8f13-82258b6ed311;14pcs Hoffner Aluminium Pots;A complete cookware set for every kitchen. This 14-piece aluminium pot set offers fast heat distribution for efficient cooking and comes in multiple sizes to handle all your meals.;60000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771230041806-hhd4zafloh7.jpeg""]";0;0;;2026-02-16 08:21:03.387955+00;2026-02-16 08:21:03.387955+00;;45000
47eeffce-1c34-464a-955b-332d9c3b6afe;10pcs Aluminum Pot Sets;"A durable 10-piece aluminum pot set containing 5 high-quality pots and 5 covers.
";60000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771231984463-4flq53kjbdx.jpeg""]";0;0;;2026-02-16 08:53:37.573964+00;2026-04-07 16:25:55.825748+00;;45000
d909b3c8-be3f-4791-a8e3-0aa8666235b8;32pcs porcelain dinner plate sets(grey);Luxurious 32-piece porcelain dinner set with gold rims crafted with elegance, durability, and a timeless finish. Best for upscale dining.;150000;;Cutlery;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771232522491-0n6trv66zlce.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773742448727-jrs11op8r5f.jpeg""]";0;0;;2026-02-16 09:01:07.715294+00;2026-04-09 11:25:02.747169+00;;120000
37379f7a-deb9-4e36-bb69-0fa04d52bdd9;Mama Home Induction Cooker;Mama Home Induction Cooker is fast, energy-efficient, and easy to use. This induction cooker heats quickly, saves power, and gives you safe, stress-free cooking.;50000;;Cookware;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770913192695-xf1h90kbvge.jpeg""]";0;0;;2026-02-12 16:19:59.908926+00;2026-05-12 09:54:45.788909+00;;25929.79
1301d374-1e7d-4016-888d-2ace6e7ec9dd; Maximus Blender;Powerful and versatile Maximus blender designed for everyday kitchen needs. Comes with a big jug for wet blending and a small jug specially for dry ingredients. Durable, efficient, and perfect for smooth blending and grinding.;55000;;Appliances;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770911186329-l0be4uh01q.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770911276033-mt90oc0cip.jpeg""]";0;0;;2026-02-12 15:46:30.624643+00;2026-05-12 09:54:46.053999+00;;39000
bc036136-5fa1-4408-a699-7b59d3e3a136;Pinnacle Electric Jug;Fast and convenient electric jug with a 2-litre capacity, perfect for boiling water quickly. Ideal for tea, coffee, and everyday hot water needs at home or in the office. Durable, easy to use, and energy-efficient.;15000;;Appliances;General;4;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1769590955497-b76xzqanszo.jpeg""]";0;0;;2026-01-28 09:03:36.206678+00;2026-04-28 10:48:22.737661+00;;7000.00
22862b22-6501-4706-8d27-6250a1804292;Avinas Blender;Powerful Avinas 4-in-1 multifunctional blender designed for smooth blending, grinding, juicing and food processing.;85000;;Appliances;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771231763443-q5zd1cly54.jpeg""]";0;0;;2026-02-16 08:49:32.169529+00;2026-05-07 14:04:12.236313+00;;75000
b3ce3f47-e6c2-4ce1-8c5d-6cdff8fb628c;16pcs White with gold rim Plate Set;Elegant 16-piece white dinner set with a luxurious gold rim.;60000;;Cookware;;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771233155302-hg10p7gxj5b.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1772895254591-6u1wdfxclzo.jpeg""]";0;0;;2026-02-16 09:12:44.504093+00;2026-04-07 17:30:01.968943+00;;39388.22
cbe1b5a8-1ca1-49a6-b0bf-ce31ef0e00ed;Donnor BMN Granite Pot;"A durable 11pcs complete multi-size cast pot set. Cast Iron Lookalike
";165000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771230877753-ajwrndjt05s.jpeg""]";0;0;;2026-02-16 08:35:25.271678+00;2026-04-27 11:24:09.714304+00;;134748.78
a0ef69a9-b34a-4e7b-94d5-42fcf743537a;Marble Knife Set ;Marble Knife Set non- rotating;18000;;Utensils;General;6;active;[];0;0;;2026-05-19 09:02:08.616415+00;2026-05-19 09:02:09.124731+00;;12761.95
780484fd-4341-4592-84b2-f01fb63acc55;UCC Cast Granite Pot;High quality & durable 11pcs UCC Cast Granite Pot with with non-stick surface, even heat distribution and fast cooking.;160000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771233530464-uwdyuwo0ttg.jpeg""]";0;0;;2026-02-16 09:19:03.481277+00;2026-05-13 17:02:56.079011+00;;135000
699f0bce-5c0b-40ba-b170-b8bd4b694437;3 Set Haus Roland Stainless Pots;Stylish 3-piece stainless steel pot set. Perfect for cooking everything from soups to stews, these pots are durable, rust-resistant, and easy to clean;120000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771230324486-xiy7910go4.jpeg""]";0;0;;2026-02-16 08:25:09.200339+00;2026-04-16 13:34:16.131149+00;;87670.42
2bdc468c-b536-4770-bca9-8c1929c7916b;DZ5123 Granite Pot Set ;DZ5123 Granite Pot Set ;85000;;Cookware;General;4;active;[];0;0;;2026-05-19 16:06:18.376935+00;2026-05-19 16:06:18.636155+00;;69127.25
f2c246ee-c141-434d-8605-986ac23a82d9;Microwave Cover and Plate;Microwave cover and plate;5000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776787766985-zct0ahcmzg.jpeg""]";0;0;;2026-04-21 15:23:46.131801+00;2026-05-21 13:03:12.369736+00;;1862.00
6b149ecf-d4f7-4110-839e-08defa2f941c;Eurosonic Deep fryer 3L;A compact, stainless steel kitchen appliance designed for home use, typically featuring 1800W-2200W of power, adjustable temperature controls (130°C-190°C), and a viewing window for monitoring food;50000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1772896022915-dujn7viyt4l.jpeg""]";0;0;;2026-03-07 15:08:52.975702+00;2026-04-20 08:13:57.630037+00;;34036.75
19c8ed3b-db2d-453d-a07f-13242afdb230;22cm SMP frying pan; 22cm SMP non-stick frying pan is a durable, high-quality aluminum cooking pan designed for efficient, low-fat cooking.;8000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773741092240-gs3pwgaye9e.jpeg""]";0;0;;2026-03-17 09:51:57.643699+00;2026-03-17 09:51:58.265006+00;;4500
fad1f894-e809-4716-8cb6-a7c46575d809;Marble Knife Set;A stylish and functional 5 to 8-piece marble knife set typically features durable stainless steel blades with a non-stick marble coating, designed to resist corrosion from acids and salt;25000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775653857856-cf7xzotk1iv.jpeg""]";0;0;;2026-03-07 15:15:38.84428+00;2026-04-28 16:05:07.645652+00;;16584.47
88f46bc8-6419-49db-ad32-f93ffe8b5632;16pcs Artisanal Dinner Plate Set - Black Colour and white colour;Beautifully crafted dinnerware set designed to make a bold statement on your dining table.;40000;;Cutlery;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1769593222421-klx5hf8j5ul.jpeg""]";0;0;;2026-01-28 09:40:30.836303+00;2026-05-13 17:02:57.79555+00;;25861.06
6f05cb66-3e94-4148-98c4-a409e2ecf139;Qasa pro 4 blender;A 1250W–1500W heavy-duty blender and grinder designed for high-performance blending,, ice crushing, and dry milling, featuring a 2.0L glass jar, 6-stainless steel blades, and a 100% copper motor;100000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1772896371170-d3edxo5qceq.jpeg""]";0;0;;2026-03-07 15:12:58.47202+00;2026-05-11 08:59:50.325826+00;;82513.34
a91f9678-b674-4862-9202-d30b751491fd;8pcs Cast Iron Pot;Premium 8-Piece Cast Iron Pot Set designed for durability, even heat distribution and versatile cooking. Built to last a lifetime and suitable for gas, electric, and induction cookers.;210000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771236081620-l8fbeps08a.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771236088534-lgr711snfd7.jpeg""]";0;0;;2026-02-16 10:01:36.855354+00;2026-02-16 10:01:37.133934+00;;180000
1069c6ba-f2be-40ea-9136-fff65548ddb0;Yousuf pot set;High-end 10-piece aluminium pot sets are designed for durability, even heat distribution, and, non-stick cooking functionality. ;165000;;Cookware;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1772895026130-cp5l1bnk68u.jpeg""]";0;0;;2026-03-07 14:50:42.219256+00;2026-04-23 09:11:50.083669+00;;134084.18
55f11f47-703e-4ddd-8230-f48aec8c2cc8;Qasa Blender Pro 5 ;Qasa Blender Pro 5 Batch B;100000;;Appliances;General;12;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1779108743019-bpxb9tf759i.jpeg""]";0;0;;2026-05-18 12:52:28.046929+00;2026-05-18 12:52:28.545411+00;;82952.7
9600366b-c784-49d1-a169-fede0d63b718;6pcs Wine Glass;6pcs Wine Glass;20000;;Cookware;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1779179915973-q7iciy5rew.jpeg""]";0;0;;2026-05-19 08:38:41.095793+00;2026-05-19 08:38:41.361968+00;;15952.44
a5f07e3b-d82d-4c3f-b3aa-24f9495a2575;2-Step Plate Rack;Durable 2-step plate rack: Perfect for plates, cups, spoons, bowls, and everyday drying needs. It contains a 2-Step Plate Rack, Drip tray and Cutlery holder;30000;;Storage;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771235509972-unfuug6j6oo.jpeg""]";0;0;;2026-02-16 09:52:04.954473+00;2026-04-27 11:24:10.953838+00;;15000
9cc168c6-013b-40b8-8df9-376cc6a28367; 10pcs Piccaso Aluminium Pots;These aluminium pots contain 5 pots and 5 covers, heat up quickly and evenly, making meal preparation faster and easier. Lightweight, durable, and perfect for a wide range of dishes in every home kitchen.;30000;;Cookware;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1770910345468-kn0qgdx50zt.jpeg""]";0;0;;2026-02-12 15:32:29.9852+00;2026-05-13 15:09:14.682849+00;;15000
96e0af13-24ee-4d30-b471-e00b224ae493;Akai pop up toaster;Akai pop up toaster;40000;;Appliances;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776786410743-kntdwwewv9g.jpeg""]";0;0;;2026-04-21 14:54:46.98322+00;2026-04-28 10:48:22.737661+00;;26552.83
3a3a93f0-c42b-42f5-b34a-bfdeb3d01560;24cm SMP Non-Stick Frying Pan;A durable, high-quality aluminum cookware piece, often found in sets, designed for easy food release and efficient, even cooking;13000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773741214919-s4pojr8ttig.jpeg""]";0;0;;2026-03-17 09:53:41.639866+00;2026-03-17 09:53:41.917337+00;;6000
c4ec2c32-62b4-4ae0-ad05-89f63fd2040a;Cupboard cutlery rack;Cupboard cutlery rack;15000;;Storage;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1779108949977-1qf4qe7fnx9.jpeg""]";0;0;;2026-05-18 12:56:00.325343+00;2026-05-18 12:56:00.609982+00;;7444.47
7390b1e9-09f3-4cb0-b007-ea71c2493530;Oil Spray Bottle Glass ;Oil Spray Bottle Glass Long;5000;;Storage;General;2;active;[];0;0;;2026-05-19 15:59:37.450993+00;2026-05-19 15:59:37.675006+00;;2126.99
f3dc3258-91dc-40e6-b185-3959de4927a1;3-Step Plate Rack;Spacious 3-step plate rack. Designed to hold more plates, bowls, cups, and cutlery at once, it saves space while keeping everything neat and dry.;35000;;Storage;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1771235393851-e8gmnirph7j.jpeg""]";0;0;;2026-02-16 09:50:16.733646+00;2026-05-21 13:07:15.202716+00;;21000
2ed7e4e1-e7bd-446a-b5f7-102e4549c3c2;Marble insulated casserole ;A marble-finish insulated casserole is a stylish, double-walled food server featuring a durable stainless steel interior and an elegant, marble-patterned exterior;120000;;Storage;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773049325070-czzl3yxof4.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773049338581-zqf7y3042hk.jpeg""]";0;0;;2026-03-09 09:42:34.82254+00;2026-04-08 10:59:58.453616+00;;98470.26
cb23b8e4-7e7f-4881-9f33-d265318cb781;3 in Bambo tray;A big , medium, and small size serving tray;30000;;Cutlery;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1776788377872-h88u5lyr6o6.jpeg""]";0;0;;2026-03-16 11:01:58.578603+00;2026-04-21 16:19:42.975653+00;;20000
83676670-2f1c-435a-bda0-03f2e32c76cc;Selvel Home Beautiful;An insulated casserole designed to keep food hot or cold for 4 to 6 hours;70000;;Storage;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773046411415-nox2ju82ejq.jpeg""]";0;0;;2026-03-09 08:54:04.279435+00;2026-03-09 08:54:04.620204+00;;38351.58
7aae208a-116a-4d4a-92d9-82ac499541a1;Set of Knife with Cleaver;A comprehensive knife set typically includes 6–15 pieces, featuring high-carbon stainless steel blades for, slicing, dicing, and chopping. Sets generally include a chef’s, bread, utility, and paring knife, often housed in a wooden or acrylic block with a sharpener and shears.;15000;;Utensils;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775653830439-duq65wo55e.jpeg""]";0;0;;2026-03-09 08:48:57.8632+00;2026-05-21 14:15:11.684498+00;;5182.65
fd95f4f4-4952-452d-9d71-2f034f3343b4;4L vacuum Flask;"A 4L baby/family vacuum flask is a high-capacity (4000ml), insulated stainless steel container designed to keep water hot (often 
) or cold for over 24 hours. ";50000;;Storage;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773049963014-uc5z803m8bn.jpeg""]";0;0;;2026-03-09 09:52:49.672538+00;2026-04-23 16:06:12.114147+00;;36278.52
222e8125-9e0a-4526-8f5a-9df70f14cbe4;Sieve Spoons;A spoon with holes, mesh, or slots, used to separate solid food from liquids, drain oil, or skim foam;2000;;Cookware;General;4;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1775724734896-7531mvtmuyf.jpeg""]";0;0;;2026-03-17 09:27:28.829001+00;2026-04-09 15:31:43.574443+00;;1036.53
64176456-6b9f-43e9-9240-d89ff1885e05;Euromax steam iron (EM-8056);A 1600W lightweight, corded appliance designed for efficient home ironing.;30000;;Appliances;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1772895855740-el2bredok65.jpeg""]";0;0;;2026-03-07 15:04:23.18658+00;2026-05-06 11:29:12.964394+00;;17916.52
0c4f7bf2-3fff-4591-a46a-c4b6e4c6c78c;Kino food warmer;A marble-finish insulated casserole is a stylish, double-walled food server featuring a durable stainless steel interior and an elegant, marble-patterned exterior;110000;;Cookware;General;3;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773049103270-y7pjp61ujxc.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773049688190-7kclsaosjuw.jpeg""]";0;0;;2026-03-09 09:38:54.254716+00;2026-04-08 13:41:43.827165+00;;85513.65
5cc34ce4-67b1-497f-a447-9d65ea975923;1L PC jug;A 1-liter (1000ml) PC (polycarbonate) jug is a durable, clear, and lightweight container designed for serving and storing cold or hot beverages.;15000;;Storage;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773738546638-5115dg25o2g.jpeg""]";0;0;;2026-03-09 10:03:12.156902+00;2026-05-21 14:15:11.350733+00;;6737.44
ae82bbef-dd7c-44f4-b89e-dc3bed58bd4c;Floris Marble Food warmer;An insulated, marble-designed food container set designed to keep food hot or cold, often featuring luxurious aesthetic touches. ;70000;;Storage;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773049726197-a5v3elihwgl.jpeg"",""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773049745173-dvhlys6o3zu.jpeg""]";0;0;;2026-03-09 09:47:28.604952+00;2026-04-09 13:47:13.139258+00;;36278.52
4b490a7b-e415-4f15-86d9-c70556d26551;Fennik Vaccum 2in1 ; Designed for both hot and cold beverage storage.;55000;;Storage;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773050780237-9cpjw3wnt3e.jpeg""]";0;0;;2026-03-09 10:07:18.778725+00;2026-03-09 10:07:19.056832+00;;29022.81
bb500715-9f86-41cf-9b44-01b3bb2e48ec;Fabul Hazzle Food Warmer ;An insulated casserole designed to keep food hot or cold for 4 to 6 hours;50000;;Storage;General;2;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773047338335-znhs5v9wm7r.jpeg""]";0;0;;2026-03-09 09:10:27.704148+00;2026-04-09 13:47:36.522397+00;;25913.23
fc964462-78eb-47d5-8247-c1f16850ee24;Raf 2-slice Waffle maker;The RAF 2-Slice Waffle Maker is a compact, 750W-850W electric appliance designed for quick, homemade breakfasts;25000;;Cookware;General;1;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773659193889-9q3zfa32frb.jpeg""]";0;0;;2026-03-16 11:06:36.809125+00;2026-03-16 11:06:37.047845+00;;18000
b06a1a8d-9b9d-4665-a20a-c6bfd3bc93ee;Dignity Food Warmer;An insulated casserole designed to keep food hot or cold for 4 to 6 hours. ;45000;;Storage;General;0;active;"[""https://uqvbzzuoxnohuhkasrdk.supabase.co/storage/v1/object/public/product-images/products/1773046641606-ym7fvonpjx.jpeg""]";0;0;;2026-03-09 08:58:12.548972+00;2026-05-13 17:02:57.396287+00;;22803.64
